BufferA.Adc1Ch3[8], 0x7400,,,,,,,,,,,,,
BufferA.Adc1Ch3[9], 0x7A80,,,,,,,,,,,,,
BufferA.Adc1Ch3[10], 0x7E80,,,,,,,,,,,,,
BufferA.Adc1Ch3[11], 0x7FC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[12], 0x7E80,,,,,,,,,,,,,
BufferA.Adc1Ch3[13], 0x7AC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[14], 0x7480,,,,,,,,,,,,,
BufferA.Adc1Ch3[15], 0x6BC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[16], 0x6100,,,,,,,,,,,,,
BufferA.Adc1Ch3[17], 0x5440,,,,,,,,,,,,,
BufferA.Adc1Ch3[18], 0x45C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[19], 0x35C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[20], 0x24C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[21], 0x1300,,,,,,,,,,,,,
BufferA.Adc1Ch3[22], 0x0100,,,,,,,,,,,,,
BufferA.Adc1Ch3[23], 0xEEC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[24], 0xDD00,,,,,,,,,,,,,
BufferA.Adc1Ch3[25], 0xCBC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[26], 0xBBC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[27], 0xAD40,,,,,,,,,,,,,
BufferA.Adc1Ch3[28], 0xA040,,,,,,,,,,,,,
BufferA.Adc1Ch3[29], 0x9540,,,,,,,,,,,,,
BufferA.Adc1Ch3[30], 0x8C40,,,,,,,,,,,,,
BufferA.Adc1Ch3[31], 0x85C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[32], 0x81C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[33], 0x8040,,,,,,,,,,,,,
BufferA.Adc1Ch3[34], 0x8140,,,,,,,,,,,,,
BufferA.Adc1Ch3[35], 0x8500,,,,,,,,,,,,,
BufferA.Adc1Ch3[36], 0x8B40,,,,,,,,,,,,,
BufferA.Adc1Ch3[37], 0x93C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[38], 0x9E80,,,,,,,,,,,,,
BufferA.Adc1Ch3[39], 0xAB40,,,,,,,,,,,,,
BufferA.Adc1Ch3[40], 0xB980,,,,,,,,,,,,,
BufferA.Adc1Ch3[41], 0xC980,,,,,,,,,,,,,
BufferA.Adc1Ch3[42], 0xDA40,,,,,,,,,,,,,
BufferA.Adc1Ch3[43], 0xEC00,,,,,,,,,,,,,
BufferA.Adc1Ch3[44], 0xFE40,,,,,,,,,,,,,
BufferA.Adc1Ch3[45], 0x1040,,,,,,,,,,,,,
BufferA.Adc1Ch3[46], 0x2240,,,,,,,,,,,,,
BufferA.Adc1Ch3[47], 0x3340,,,,,,,,,,,,,
BufferA.Adc1Ch3[48], 0x4380,,,,,,,,,,,,,
BufferA.Adc1Ch3[49], 0x5200,,,,,,,,,,,,,
BufferA.Adc1Ch3[50], 0x5F40,,,,,,,,,,,,,
BufferA.Adc1Ch3[51], 0x6A40,,,,,,,,,,,,,
BufferA.Adc1Ch3[52], 0x7340,,,,,,,,,,,,,
BufferA.Adc1Ch3[53], 0x7A00,,,,,,,,,,,,,
BufferA.Adc1Ch3[54], 0x7E00,,,,,,,,,,,,,
BufferA.Adc1Ch3[55], 0x7FC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[56], 0x7EC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[57], 0x7B40,,,,,,,,,,,,,
BufferA.Adc1Ch3[58], 0x7540,,,,,,,,,,,,,
BufferA.Adc1Ch3[59], 0x6CC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[60], 0x6240,,,,,,,,,,,,,
BufferA.Adc1Ch3[61], 0x5580,,,,,,,,,,,,,
BufferA.Adc1Ch3[62], 0x4740,,,,,,,,,,,,,
BufferA.Adc1Ch3[63], 0x3780,,,,,,,,,,,,,
BufferA.Adc1Ch3[64], 0x2680,,,,,,,,,,,,,
BufferA.Adc1Ch3[65], 0x14C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[66], 0x02C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[67], 0xF080,,,,,,,,,,,,,
BufferA.Adc1Ch3[68], 0xDEC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[69], 0xCD80,,,,,,,,,,,,,
BufferA.Adc1Ch3[70], 0xBD80,,,,,,,,,,,,,
BufferA.Adc1Ch3[71], 0xAE80,,,,,,,,,,,,,
BufferA.Adc1Ch3[72], 0xA180,,,,,,,,,,,,,
BufferA.Adc1Ch3[73], 0x9640,,,,,,,,,,,,,
BufferA.Adc1Ch3[74], 0x8D00,,,,,,,,,,,,,
BufferA.Adc1Ch3[75], 0x8640,,,,,,,,,,,,,
BufferA.Adc1Ch3[76], 0x8200,,,,,,,,,,,,,
BufferA.Adc1Ch3[77], 0x8040,,,,,,,,,,,,,
BufferA.Adc1Ch3[78], 0x8140,,,,,,,,,,,,,
BufferA.Adc1Ch3[79], 0x8480,,,,,,,,,,,,,
BufferA.Adc1Ch3[80], 0x8A80,,,,,,,,,,,,,
BufferA.Adc1Ch3[81], 0x92C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[82], 0x9D40,,,,,,,,,,,,,
BufferA.Adc1Ch3[83], 0xA9C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[84], 0xB800,,,,,,,,,,,,,
BufferA.Adc1Ch3[85], 0xC7C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[86], 0xD880,,,,,,,,,,,,,
BufferA.Adc1Ch3[87], 0xEA40,,,,,,,,,,,,,
BufferA.Adc1Ch3[88], 0xFC40,,,,,,,,,,,,,
BufferA.Adc1Ch3[89], 0x0E80,,,,,,,,,,,,,
BufferA.Adc1Ch3[90], 0x2080,,,,,,,,,,,,,
BufferA.Adc1Ch3[91], 0x3180,,,,,,,,,,,,,
BufferA.Adc1Ch3[92], 0x41C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[93], 0x50C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[94], 0x5E00,,,,,,,,,,,,,
BufferA.Adc1Ch3[95], 0x6940,,,,,,,,,,,,,
BufferA.Adc1Ch3[96], 0x7280,,,,,,,,750,375,45,,,
BufferA.Adc1Ch3[97], 0x7980,,,,,,,,,,,,,
BufferA.Adc1Ch3[98], 0x7DC0,,,,,,,,1500,750,37.5,,,
BufferA.Adc1Ch3[99], 0x7FC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[100], 0x7F00,,,,,,,,,,,,,
BufferA.Adc1Ch3[101], 0x7BC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[102], 0x7600,,,,,,,,,,,3.42105125e+01+2.66564077e+00j,,
BufferA.Adc1Ch3[103], 0x6DC0,,,,,,,,,,,,,
BufferA.Adc1Ch3[104], 0x6340,,,,,0.25,45,,,,,3.42E+01,1170.359166,
BufferA.Adc1Ch3[105], 0x5700,,,,,-0.03668213,-6.6027834,,,,,2.67E+00,7.105640715,
BufferA.Adc1Ch3[106], 0x48C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[107], 0x3900,,,,,,,,,,,,,
BufferA.Adc1Ch3[108], 0x2840,,,,,,,,,,,,1177.464806,34.31420706
BufferA.Adc1Ch3[109], 0x16C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[110], 0x0480,,,,,,,,,,,,,
BufferA.Adc1Ch3[111], 0xF280,,,,,,,,,,,,,
BufferA.Adc1Ch3[112], 0xE080,,,,,,,,,,,0.077761643,1.493034683,
BufferA.Adc1Ch3[113], 0xCF40,,,,,,,,,,,13.99709581,268.746243,
BufferA.Adc1Ch3[114], 0xBF00,,,,,,,,,,,,,
BufferA.Adc1Ch3[115], 0xB000,,,,,,,,,,,,,
BufferA.Adc1Ch3[116], 0xA2C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[117], 0x9740,,,,,,,,,,,,,
BufferA.Adc1Ch3[118], 0x8E00,,,,,,,,,,,,,
BufferA.Adc1Ch3[119], 0x8700,,,,,,,,,,,,,
BufferA.Adc1Ch3[120], 0x8240,,,,,,,,,,,,,
BufferA.Adc1Ch3[121], 0x8040,,,,,,,,,,,,,
BufferA.Adc1Ch3[122], 0x8100,,,,,,,,,,,,,
BufferA.Adc1Ch3[123], 0x8400,,,,,,,,,,,,,
BufferA.Adc1Ch3[124], 0x89C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[125], 0x91C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[126], 0x9C00,,,,,,,,,,,,,
BufferA.Adc1Ch3[127], 0xA880,,,,,,,,,,,,,
